incident_id,site_id,incident_date,category,severity,device_type,issue_type,resolution_time_hours,status,root_cause
INC002756,SITE018,2026-01-26,Device Configuration,P3,Desk Phone,Dialing Issue,3.85,Open,Device Issue
INC002757,SITE021,2026-05-17,Call Quality,P3,Mobile,Poor Call Quality,4.72,Resolved,Configuration
INC002758,SITE002,2026-02-15,User Configuration,P3,Soft Client,Dialing Issue,2.06,In Progress,Network
INC002759,SITE009,2026-02-23,User Configuration,P4,Mobile,One-Way Audio,0.59,Resolved,User Error
INC002760,SITE016,2026-07-31,Registration,P2,Soft Client,Poor Call Quality,1.33,Closed,Device Issue
INC002761,SITE027,2026-05-13,Call Quality,P2,Room Device,UAT Failure,1.46,Closed,User Error
INC002762,SITE005,2026-03-19,User Configuration,P3,Room Device,Device Configuration,5.16,Open,Unknown
INC002763,SITE035,2026-06-18,Audio,P4,Room Device,Registration Failure,1.45,Resolved,User Error
INC002764,SITE012,2026-07-03,Network,P3,Room Device,Device Configuration,9.17,Resolved,Network
INC002765,SITE022,2026-03-14,User Configuration,P3,Room Device,Registration Failure,4.63,Resolved,QoS
INC002766,SITE031,2026-04-09,User Configuration,P2,Mobile,Registration Failure,2.29,Resolved,Configuration
INC002767,SITE006,2026-06-09,Device Configuration,P4,Soft Client,Provisioning Failure,5.49,Closed,Unknown
INC002768,SITE006,2026-04-24,User Configuration,P4,Desk Phone,Poor Call Quality,3.23,Resolved,QoS
INC002769,SITE030,2026-06-19,Device Configuration,P3,Mobile,Dialing Issue,5.28,In Progress,Configuration
INC002770,SITE002,2026-06-03,User Configuration,P3,Room Device,Registration Failure,2.3,Closed,Provisioning
INC002771,SITE014,2026-06-07,Device Configuration,P2,Room Device,UAT Failure,1.76,Open,QoS
INC002772,SITE026,2026-04-19,User Configuration,P3,Mobile,Poor Call Quality,2.9,Resolved,Unknown
INC002773,SITE019,2026-06-27,SIP,P3,Desk Phone,Provisioning Failure,3.7,Resolved,Configuration
INC002774,SITE026,2026-03-01,Network,P3,Desk Phone,Poor Call Quality,3.44,Resolved,User Error
INC002775,SITE005,2026-04-21,UAT,P2,Mobile,Provisioning Failure,4.5,Resolved,Configuration
INC002776,SITE013,2026-08-05,Call Quality,P3,Mobile,UAT Failure,1.9,Resolved,Device Issue
INC002777,SITE004,2026-05-20,Codec,P3,Soft Client,One-Way Audio,9.81,Closed,Network
INC002778,SITE022,2026-01-30,Codec,P4,Room Device,Provisioning Failure,0.65,Resolved,QoS
INC002779,SITE029,2026-02-10,Call Quality,P4,Soft Client,Dialing Issue,8.33,Resolved,Provisioning
INC002780,SITE034,2026-01-04,Device Configuration,P3,Mobile,Poor Call Quality,4.81,Closed,QoS
INC002781,SITE029,2026-06-16,UAT,P4,Room Device,No Audio,12.38,Closed,Configuration
INC002782,SITE007,2026-07-29,User Configuration,P2,Mobile,Poor Call Quality,3.59,Resolved,QoS
INC002783,SITE018,2026-05-05,UAT,P3,Soft Client,Poor Call Quality,12.87,Closed,User Error
INC002784,SITE032,2026-04-20,User Configuration,P3,Soft Client,Registration Failure,1.39,Resolved,Network
INC002785,SITE022,2026-02-01,Audio,P3,Mobile,One-Way Audio,1.58,In Progress,Device Issue
INC002786,SITE031,2026-01-14,SIP,P4,Soft Client,One-Way Audio,1.0,Resolved,Network
INC002787,SITE005,2026-02-25,SIP,P3,Room Device,Dialing Issue,6.95,Resolved,Network
INC002788,SITE014,2026-02-26,Dial Plan,P4,Desk Phone,Device Configuration,1.44,Resolved,Network
INC002789,SITE018,2026-04-02,Provisioning,P4,Mobile,UAT Failure,2.68,Closed,Network
INC002790,SITE002,2026-08-01,SIP,P4,Mobile,No Audio,1.81,Resolved,Provisioning
INC002791,SITE008,2026-02-18,User Configuration,P2,Desk Phone,No Audio,5.61,Resolved,Configuration
INC002792,SITE016,2026-03-23,User Configuration,P3,Room Device,UAT Failure,1.61,Resolved,User Error
INC002793,SITE016,2026-02-24,Registration,P2,Mobile,Device Configuration,7.45,Resolved,Provisioning
INC002794,SITE020,2026-01-05,User Configuration,P3,Soft Client,One-Way Audio,3.84,In Progress,User Error
INC002795,SITE032,2026-07-12,Registration,P2,Mobile,One-Way Audio,4.83,In Progress,Network
INC002796,SITE010,2026-06-24,Codec,P3,Soft Client,UAT Failure,2.53,Open,Configuration
INC002797,SITE023,2026-07-29,Device Configuration,P4,Desk Phone,Dialing Issue,4.91,Resolved,Network
INC002798,SITE005,2026-05-01,Audio,P2,Room Device,Provisioning Failure,2.96,Closed,Network
INC002799,SITE017,2026-07-04,UAT,P3,Room Device,Dialing Issue,1.86,Closed,Configuration
INC002800,SITE019,2026-07-04,User Configuration,P4,Mobile,Dialing Issue,0.94,Resolved,Device Issue
INC002801,SITE001,2026-08-28,Codec,P3,Soft Client,Provisioning Failure,2.76,Resolved,Network
INC002802,SITE035,2026-07-09,SIP,P1,Desk Phone,UAT Failure,6.5,Closed,Device Issue
INC002803,SITE020,2026-02-22,Call Quality,P2,Desk Phone,Device Configuration,6.63,In Progress,Unknown
INC002804,SITE001,2026-03-28,Provisioning,P2,Soft Client,Registration Failure,0.97,Open,Network
INC002805,SITE016,2026-01-26,Call Quality,P4,Room Device,Provisioning Failure,1.83,Resolved,Provisioning
INC002806,SITE012,2026-03-29,Network,P2,Soft Client,Device Configuration,7.43,Resolved,Network
INC002807,SITE019,2026-02-13,Audio,P3,Soft Client,Provisioning Failure,1.87,Resolved,QoS
INC002808,SITE035,2026-07-15,Audio,P3,Desk Phone,One-Way Audio,3.72,Resolved,Provisioning
INC002809,SITE013,2026-03-14,Device Configuration,P3,Desk Phone,One-Way Audio,9.82,Resolved,Device Issue
INC002810,SITE035,2026-04-19,Network,P4,Mobile,Device Configuration,3.58,Resolved,Configuration
INC002811,SITE025,2026-07-13,Registration,P4,Soft Client,Poor Call Quality,3.74,Resolved,Configuration
INC002812,SITE034,2026-02-17,Device Configuration,P2,Mobile,Dialing Issue,5.34,Resolved,Provisioning
INC002813,SITE018,2026-07-21,Audio,P2,Mobile,One-Way Audio,3.21,Resolved,Configuration
INC002814,SITE012,2026-04-13,UAT,P3,Mobile,Poor Call Quality,3.86,Resolved,User Error
INC002815,SITE013,2026-07-07,Provisioning,P2,Desk Phone,One-Way Audio,1.83,Closed,Device Issue
INC002816,SITE028,2026-01-08,UAT,P3,Mobile,Provisioning Failure,1.53,Resolved,User Error
INC002817,SITE012,2026-02-22,Codec,P2,Soft Client,Registration Failure,2.53,Resolved,User Error
INC002818,SITE034,2026-05-20,Registration,P3,Desk Phone,UAT Failure,3.77,Resolved,Configuration
INC002819,SITE026,2026-08-28,Codec,P3,Room Device,One-Way Audio,1.97,Resolved,Configuration
INC002820,SITE026,2026-03-18,Provisioning,P2,Room Device,Poor Call Quality,1.61,Resolved,Device Issue
INC002821,SITE003,2026-01-17,Network,P3,Mobile,One-Way Audio,6.95,Closed,Unknown
INC002822,SITE029,2026-05-20,User Configuration,P2,Desk Phone,Provisioning Failure,1.16,Resolved,Configuration
INC002823,SITE009,2026-04-27,Call Quality,P3,Room Device,Registration Failure,2.93,Closed,Network
INC002824,SITE005,2026-02-15,User Configuration,P1,Mobile,Device Configuration,2.37,Closed,Provisioning
INC002825,SITE023,2026-07-19,Codec,P3,Desk Phone,Provisioning Failure,13.45,In Progress,Configuration
INC002826,SITE015,2026-01-28,Codec,P4,Desk Phone,UAT Failure,2.89,Closed,Provisioning
INC002827,SITE004,2026-07-26,QoS,P3,Soft Client,Poor Call Quality,1.97,Resolved,Network
INC002828,SITE034,2026-07-17,Audio,P4,Soft Client,Dialing Issue,2.36,Open,Device Issue
INC002829,SITE034,2026-02-04,SIP,P3,Desk Phone,Device Configuration,1.9,Resolved,Configuration
INC002830,SITE026,2026-05-13,Provisioning,P3,Mobile,Dialing Issue,3.34,Closed,Device Issue
INC002831,SITE035,2026-07-05,Audio,P3,Soft Client,Poor Call Quality,0.62,Resolved,Unknown
INC002832,SITE022,2026-02-02,SIP,P2,Room Device,Dialing Issue,2.36,Resolved,QoS
INC002833,SITE035,2026-08-07,User Configuration,P3,Desk Phone,Registration Failure,4.44,In Progress,QoS
INC002834,SITE029,2026-07-21,Codec,P3,Mobile,Poor Call Quality,1.7,In Progress,Device Issue
INC002835,SITE028,2026-03-24,Device Configuration,P4,Desk Phone,UAT Failure,1.44,In Progress,Device Issue
INC002836,SITE001,2026-02-08,Codec,P3,Desk Phone,UAT Failure,1.85,Resolved,Provisioning
INC002837,SITE025,2026-05-09,SIP,P4,Desk Phone,No Audio,5.62,Resolved,Unknown
INC002838,SITE034,2026-05-11,Codec,P3,Desk Phone,Provisioning Failure,5.16,In Progress,User Error
INC002839,SITE030,2026-02-16,Codec,P2,Mobile,Poor Call Quality,16.84,Resolved,Configuration
INC002840,SITE015,2026-07-30,Registration,P2,Soft Client,Poor Call Quality,2.81,Resolved,Device Issue
INC002841,SITE009,2026-07-01,Dial Plan,P4,Desk Phone,Poor Call Quality,1.66,Closed,Configuration
INC002842,SITE003,2026-06-05,Registration,P1,Soft Client,No Audio,4.49,Closed,QoS
INC002843,SITE011,2026-03-22,User Configuration,P2,Mobile,Provisioning Failure,2.52,Closed,Network
INC002844,SITE023,2026-01-25,QoS,P3,Mobile,One-Way Audio,5.44,Closed,Configuration
INC002845,SITE009,2026-08-12,Codec,P3,Mobile,No Audio,2.11,Open,QoS
INC002846,SITE022,2026-08-12,Provisioning,P2,Soft Client,Provisioning Failure,9.7,Open,Configuration
INC002847,SITE012,2026-05-21,UAT,P4,Mobile,Poor Call Quality,1.35,Resolved,Configuration
INC002848,SITE013,2026-02-04,Dial Plan,P3,Desk Phone,One-Way Audio,3.74,Resolved,Configuration
INC002849,SITE019,2026-04-21,Dial Plan,P3,Mobile,One-Way Audio,2.78,Closed,Unknown
INC002850,SITE006,2026-01-02,Dial Plan,P3,Desk Phone,Provisioning Failure,3.25,In Progress,Provisioning
INC002851,SITE026,2026-02-17,Device Configuration,P3,Soft Client,Provisioning Failure,1.94,In Progress,Device Issue
INC002852,SITE012,2026-06-01,User Configuration,P2,Desk Phone,Registration Failure,2.03,Resolved,Network
INC002853,SITE029,2026-01-23,Dial Plan,P3,Desk Phone,Poor Call Quality,4.45,Resolved,Unknown
INC002854,SITE014,2026-03-28,Device Configuration,P3,Room Device,UAT Failure,7.81,In Progress,Provisioning
INC002855,SITE031,2026-06-14,Network,P4,Mobile,Provisioning Failure,2.6,Resolved,Device Issue
INC002856,SITE016,2026-07-07,Registration,P3,Soft Client,Provisioning Failure,10.91,Closed,Network
INC002857,SITE031,2026-03-03,UAT,P3,Soft Client,Poor Call Quality,2.25,Resolved,Provisioning
INC002858,SITE026,2026-06-03,UAT,P3,Mobile,No Audio,7.97,Closed,Unknown
INC002859,SITE007,2026-02-14,Codec,P4,Desk Phone,Dialing Issue,1.86,Resolved,Device Issue
INC002860,SITE024,2026-08-27,Call Quality,P3,Mobile,One-Way Audio,2.39,Open,User Error
INC002861,SITE010,2026-05-14,Device Configuration,P3,Desk Phone,One-Way Audio,3.73,Open,Provisioning
INC002862,SITE020,2026-06-28,User Configuration,P2,Room Device,Registration Failure,0.61,Resolved,QoS
INC002863,SITE026,2026-03-31,Registration,P4,Mobile,No Audio,2.26,Open,Network
INC002864,SITE033,2026-06-02,UAT,P2,Soft Client,UAT Failure,5.41,Resolved,Provisioning
INC002865,SITE026,2026-05-18,Codec,P2,Room Device,Poor Call Quality,3.57,In Progress,Provisioning
INC002866,SITE010,2026-02-15,Device Configuration,P4,Soft Client,Registration Failure,1.05,In Progress,Unknown
INC002867,SITE012,2026-07-14,QoS,P2,Desk Phone,Registration Failure,1.84,Resolved,Configuration
INC002868,SITE011,2026-01-22,Audio,P2,Desk Phone,UAT Failure,1.57,Resolved,Configuration
INC002869,SITE030,2026-03-27,Dial Plan,P3,Room Device,One-Way Audio,5.88,In Progress,Device Issue
INC002870,SITE030,2026-01-06,Provisioning,P3,Soft Client,No Audio,2.37,Resolved,QoS
INC002871,SITE004,2026-02-03,Codec,P2,Soft Client,Registration Failure,3.68,Resolved,User Error
INC002872,SITE010,2026-05-02,User Configuration,P3,Desk Phone,Poor Call Quality,10.34,Resolved,QoS
INC002873,SITE011,2026-06-26,User Configuration,P3,Desk Phone,One-Way Audio,4.84,Resolved,Network
INC002874,SITE023,2026-01-23,User Configuration,P3,Soft Client,Dialing Issue,2.78,Resolved,QoS
INC002875,SITE012,2026-07-30,Audio,P3,Soft Client,No Audio,1.62,Resolved,Configuration
INC002876,SITE017,2026-08-04,User Configuration,P4,Desk Phone,Poor Call Quality,5.96,Resolved,Configuration
INC002877,SITE027,2026-08-09,Codec,P3,Desk Phone,Registration Failure,5.05,Open,User Error
INC002878,SITE001,2026-05-29,QoS,P3,Desk Phone,Registration Failure,1.19,Closed,Provisioning
INC002879,SITE013,2026-04-14,Dial Plan,P3,Desk Phone,Provisioning Failure,2.8,Resolved,Provisioning
INC002880,SITE023,2026-01-25,SIP,P4,Desk Phone,UAT Failure,4.16,Resolved,Network
INC002881,SITE017,2026-07-17,Device Configuration,P2,Soft Client,Device Configuration,1.86,Resolved,QoS
INC002882,SITE030,2026-04-13,SIP,P3,Soft Client,UAT Failure,1.81,Resolved,Device Issue
INC002883,SITE026,2026-08-01,Audio,P3,Soft Client,Dialing Issue,2.8,Resolved,User Error
INC002884,SITE019,2026-07-13,Audio,P4,Room Device,Device Configuration,6.39,In Progress,Network
INC002885,SITE033,2026-03-22,Device Configuration,P3,Room Device,Device Configuration,1.68,Resolved,Unknown
INC002886,SITE035,2026-02-11,User Configuration,P3,Soft Client,One-Way Audio,2.02,Resolved,Provisioning
INC002887,SITE008,2026-04-18,UAT,P4,Soft Client,Dialing Issue,1.77,Resolved,Configuration
INC002888,SITE012,2026-06-04,Audio,P3,Desk Phone,Registration Failure,22.67,Closed,Unknown
INC002889,SITE013,2026-08-25,Call Quality,P3,Desk Phone,Device Configuration,0.42,Resolved,Unknown
INC002890,SITE009,2026-05-14,UAT,P3,Desk Phone,One-Way Audio,6.73,In Progress,Configuration
INC002891,SITE022,2026-08-16,Network,P1,Soft Client,Registration Failure,3.74,Closed,Network
INC002892,SITE025,2026-02-10,Call Quality,P3,Soft Client,Provisioning Failure,4.7,Open,Configuration
INC002893,SITE027,2026-06-08,Call Quality,P3,Desk Phone,Dialing Issue,1.71,Resolved,Configuration
INC002894,SITE015,2026-06-09,QoS,P1,Mobile,Registration Failure,14.02,In Progress,QoS
INC002895,SITE013,2026-04-11,QoS,P3,Mobile,One-Way Audio,2.94,Open,Provisioning
INC002896,SITE003,2026-02-19,User Configuration,P3,Mobile,Dialing Issue,1.31,Resolved,Provisioning
INC002897,SITE017,2026-05-24,Call Quality,P3,Desk Phone,No Audio,3.27,Resolved,Provisioning
INC002898,SITE020,2026-07-10,UAT,P3,Room Device,Device Configuration,6.25,In Progress,QoS
INC002899,SITE003,2026-02-27,Device Configuration,P2,Soft Client,No Audio,11.64,Resolved,Device Issue
INC002900,SITE028,2026-01-10,User Configuration,P2,Desk Phone,No Audio,1.55,Resolved,Network
INC002901,SITE021,2026-02-26,Call Quality,P3,Desk Phone,Poor Call Quality,5.38,Resolved,Network
INC002902,SITE009,2026-02-23,UAT,P4,Mobile,One-Way Audio,5.61,Resolved,Network
INC002903,SITE006,2026-05-23,Provisioning,P3,Soft Client,Dialing Issue,4.08,In Progress,Network
INC002904,SITE023,2026-01-16,SIP,P2,Room Device,Registration Failure,2.49,Resolved,QoS
INC002905,SITE032,2026-04-17,Audio,P3,Soft Client,Device Configuration,1.92,Resolved,Network
INC002906,SITE021,2026-05-24,UAT,P3,Mobile,Provisioning Failure,2.29,Resolved,Configuration
INC002907,SITE010,2026-05-14,Device Configuration,P2,Soft Client,Device Configuration,1.38,Resolved,Provisioning
INC002908,SITE030,2026-06-09,Provisioning,P2,Desk Phone,Dialing Issue,2.43,Resolved,Provisioning
INC002909,SITE019,2026-06-05,Provisioning,P4,Desk Phone,Device Configuration,3.72,Resolved,Provisioning
INC002910,SITE031,2026-03-09,Provisioning,P3,Mobile,One-Way Audio,1.89,Resolved,Provisioning
INC002911,SITE006,2026-03-12,Call Quality,P2,Room Device,UAT Failure,3.04,Closed,User Error
INC002912,SITE016,2026-08-12,Registration,P3,Soft Client,Dialing Issue,2.08,In Progress,Network
INC002913,SITE035,2026-06-01,QoS,P2,Room Device,Device Configuration,7.08,Resolved,User Error
INC002914,SITE030,2026-02-10,User Configuration,P2,Soft Client,Device Configuration,1.48,Closed,Unknown
INC002915,SITE023,2026-05-12,Provisioning,P2,Room Device,Registration Failure,3.09,Resolved,Network
INC002916,SITE015,2026-04-29,Dial Plan,P2,Room Device,Device Configuration,5.8,Resolved,Provisioning
INC002917,SITE033,2026-02-11,Audio,P3,Mobile,Poor Call Quality,2.23,Open,User Error
INC002918,SITE029,2026-04-07,Dial Plan,P4,Room Device,Provisioning Failure,5.2,Resolved,Network
INC002919,SITE035,2026-01-19,User Configuration,P2,Mobile,One-Way Audio,3.28,Resolved,User Error
INC002920,SITE002,2026-07-12,Codec,P3,Mobile,One-Way Audio,2.72,Open,Device Issue
INC002921,SITE009,2026-03-10,Device Configuration,P4,Desk Phone,One-Way Audio,7.44,Closed,User Error
INC002922,SITE012,2026-07-25,Audio,P3,Mobile,Registration Failure,5.46,Open,Unknown
INC002923,SITE016,2026-01-13,Codec,P2,Desk Phone,Provisioning Failure,4.39,In Progress,Network
INC002924,SITE002,2026-04-07,User Configuration,P2,Desk Phone,Poor Call Quality,2.39,Resolved,Unknown
INC002925,SITE005,2026-03-31,SIP,P4,Room Device,Dialing Issue,8.96,Resolved,Network
INC002926,SITE008,2026-05-28,SIP,P2,Soft Client,UAT Failure,5.09,Closed,Provisioning
INC002927,SITE013,2026-02-24,Registration,P2,Desk Phone,Dialing Issue,1.45,Resolved,Network
INC002928,SITE016,2026-07-27,Provisioning,P2,Desk Phone,Poor Call Quality,1.15,Closed,User Error
INC002929,SITE008,2026-04-08,QoS,P3,Soft Client,UAT Failure,4.01,Closed,Unknown
INC002930,SITE006,2026-01-21,Codec,P2,Desk Phone,Dialing Issue,1.41,Closed,Provisioning
INC002931,SITE017,2026-03-25,Device Configuration,P4,Room Device,Device Configuration,4.26,Open,Unknown
INC002932,SITE010,2026-01-21,QoS,P4,Mobile,Provisioning Failure,3.63,Resolved,User Error
INC002933,SITE033,2026-05-26,Codec,P3,Room Device,One-Way Audio,14.41,Open,Network
INC002934,SITE007,2026-05-17,Call Quality,P4,Room Device,Registration Failure,5.5,Resolved,Device Issue
INC002935,SITE017,2026-02-24,Registration,P3,Desk Phone,No Audio,0.84,Resolved,Device Issue
INC002936,SITE003,2026-01-25,Codec,P4,Desk Phone,Registration Failure,2.23,Resolved,Network
INC002937,SITE019,2026-08-30,Registration,P4,Room Device,One-Way Audio,13.11,Resolved,QoS
INC002938,SITE002,2026-08-14,Call Quality,P1,Soft Client,Dialing Issue,4.82,Resolved,QoS
INC002939,SITE018,2026-02-03,Registration,P1,Mobile,UAT Failure,2.65,Resolved,Configuration
INC002940,SITE019,2026-04-10,QoS,P3,Room Device,Device Configuration,0.66,Open,User Error
INC002941,SITE008,2026-07-14,Provisioning,P4,Room Device,Device Configuration,1.57,Resolved,Unknown
INC002942,SITE017,2026-06-12,Dial Plan,P4,Mobile,UAT Failure,2.09,Resolved,Configuration
INC002943,SITE022,2026-06-11,QoS,P3,Mobile,Registration Failure,1.47,Resolved,Network
INC002944,SITE020,2026-04-05,Audio,P2,Soft Client,UAT Failure,2.15,Resolved,QoS
INC002945,SITE026,2026-07-13,Device Configuration,P4,Desk Phone,Registration Failure,4.21,Resolved,Configuration
INC002946,SITE015,2026-05-11,QoS,P4,Soft Client,Poor Call Quality,14.85,Resolved,Configuration
INC002947,SITE022,2026-03-26,User Configuration,P3,Mobile,Poor Call Quality,4.16,Open,QoS
INC002948,SITE010,2026-05-24,Network,P3,Room Device,Device Configuration,1.02,Resolved,Device Issue
INC002949,SITE011,2026-03-27,Call Quality,P3,Soft Client,Poor Call Quality,8.32,Resolved,QoS
INC002950,SITE032,2026-06-13,Dial Plan,P1,Desk Phone,UAT Failure,4.88,Resolved,Configuration
INC002951,SITE010,2026-08-22,QoS,P2,Mobile,Dialing Issue,2.81,Open,Device Issue
INC002952,SITE007,2026-01-09,User Configuration,P3,Soft Client,Dialing Issue,3.24,Resolved,QoS
INC002953,SITE029,2026-01-22,Provisioning,P3,Mobile,Device Configuration,2.53,In Progress,QoS
INC002954,SITE035,2026-06-11,Device Configuration,P4,Desk Phone,Provisioning Failure,1.21,In Progress,QoS
INC002955,SITE034,2026-05-05,QoS,P3,Soft Client,Device Configuration,2.01,Resolved,Unknown
INC002956,SITE031,2026-01-30,Codec,P3,Soft Client,UAT Failure,4.68,Closed,Configuration
INC002957,SITE005,2026-07-09,Network,P3,Room Device,Provisioning Failure,11.0,Resolved,QoS
INC002958,SITE035,2026-03-24,Dial Plan,P3,Mobile,Poor Call Quality,3.82,Closed,QoS
INC002959,SITE034,2026-05-08,Audio,P3,Mobile,Dialing Issue,1.85,Closed,Network
INC002960,SITE006,2026-08-18,UAT,P3,Soft Client,One-Way Audio,1.42,Resolved,Provisioning
INC002961,SITE017,2026-06-08,SIP,P3,Desk Phone,Poor Call Quality,6.5,Resolved,QoS
INC002962,SITE013,2026-07-27,UAT,P3,Desk Phone,One-Way Audio,4.21,In Progress,User Error
INC002963,SITE031,2026-03-27,Call Quality,P2,Mobile,Registration Failure,6.64,Open,User Error
INC002964,SITE030,2026-05-18,User Configuration,P2,Desk Phone,Device Configuration,0.66,Resolved,Device Issue
INC002965,SITE034,2026-07-29,Call Quality,P2,Mobile,Device Configuration,8.98,In Progress,Configuration
INC002966,SITE015,2026-04-05,UAT,P3,Soft Client,Poor Call Quality,3.7,Resolved,Configuration
INC002967,SITE030,2026-07-27,Audio,P3,Desk Phone,No Audio,3.27,Resolved,Configuration
INC002968,SITE016,2026-06-26,Call Quality,P4,Mobile,Device Configuration,5.2,Resolved,Device Issue
INC002969,SITE005,2026-08-27,Network,P4,Mobile,Dialing Issue,3.62,Resolved,QoS
INC002970,SITE023,2026-03-23,SIP,P3,Room Device,Registration Failure,2.11,In Progress,Configuration
