user_id,site_id,department,device_type,license_type,provisioning_status,migration_status
USER01571,SITE006,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01572,SITE021,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01573,SITE023,HR,Room Device,Webex Calling Standard,Provisioned,Pending
USER01574,SITE029,IT,Soft Client,Webex Calling Professional,Pending,Migrated
USER01575,SITE023,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01576,SITE008,Management,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER01577,SITE012,HR,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01578,SITE013,IT,Room Device,Webex Calling Standard,Provisioned,In Progress
USER01579,SITE005,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01580,SITE022,Management,Room Device,Webex Calling Standard,Provisioned,In Progress
USER01581,SITE024,Management,Mobile,Webex Calling Standard,Provisioned,Failed
USER01582,SITE023,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01583,SITE018,Finance,Soft Client,Webex Calling Professional,Pending,In Progress
USER01584,SITE028,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01585,SITE031,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01586,SITE006,Operations,Mobile,Webex Calling Professional,Provisioned,In Progress
USER01587,SITE021,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01588,SITE009,Sales,Room Device,Webex Calling Standard,Pending,Migrated
USER01589,SITE034,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01590,SITE008,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01591,SITE007,IT,Room Device,Webex Calling Professional,Failed,Migrated
USER01592,SITE022,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01593,SITE008,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01594,SITE012,Operations,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01595,SITE027,Operations,Soft Client,Webex Calling Standard,Provisioned,Failed
USER01596,SITE035,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01597,SITE011,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01598,SITE023,Management,Mobile,Webex Calling Standard,Provisioned,Failed
USER01599,SITE018,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01600,SITE030,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01601,SITE027,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01602,SITE015,Operations,Soft Client,Webex Calling Professional,Pending,Migrated
USER01603,SITE018,IT,Mobile,Webex Calling Standard,Pending,Pending
USER01604,SITE012,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01605,SITE001,Finance,Desk Phone,Webex Calling Standard,Pending,In Progress
USER01606,SITE014,Sales,Desk Phone,Webex Calling Professional,Failed,Migrated
USER01607,SITE028,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01608,SITE020,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01609,SITE033,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01610,SITE006,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01611,SITE006,Finance,Soft Client,Webex Calling Standard,Provisioned,Failed
USER01612,SITE025,Management,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER01613,SITE012,Management,Mobile,Webex Calling Standard,Provisioned,Pending
USER01614,SITE024,Finance,Mobile,Webex Calling Standard,Provisioned,In Progress
USER01615,SITE007,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01616,SITE034,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01617,SITE023,Management,Room Device,Webex Calling Standard,Provisioned,Failed
USER01618,SITE023,Operations,Desk Phone,Webex Calling Standard,Pending,Pending
USER01619,SITE009,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01620,SITE003,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01621,SITE006,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01622,SITE003,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01623,SITE010,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01624,SITE005,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01625,SITE033,Management,Room Device,Webex Calling Professional,Failed,Migrated
USER01626,SITE030,Sales,Mobile,Webex Calling Professional,Provisioned,Pending
USER01627,SITE023,IT,Mobile,Webex Calling Professional,Failed,In Progress
USER01628,SITE011,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01629,SITE010,Management,Room Device,Webex Calling Standard,Pending,Migrated
USER01630,SITE004,Sales,Room Device,Webex Calling Professional,Provisioned,Failed
USER01631,SITE011,Support,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01632,SITE033,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01633,SITE008,Finance,Room Device,Webex Calling Professional,Provisioned,In Progress
USER01634,SITE001,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01635,SITE030,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01636,SITE027,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01637,SITE007,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01638,SITE026,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01639,SITE016,Support,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER01640,SITE013,Operations,Desk Phone,Webex Calling Professional,Pending,Migrated
USER01641,SITE031,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01642,SITE017,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01643,SITE009,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01644,SITE026,Operations,Mobile,Webex Calling Professional,Provisioned,Pending
USER01645,SITE016,Sales,Room Device,Webex Calling Professional,Failed,Pending
USER01646,SITE023,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01647,SITE018,Finance,Mobile,Webex Calling Standard,Provisioned,Pending
USER01648,SITE021,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01649,SITE008,Sales,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER01650,SITE032,Support,Mobile,Webex Calling Professional,Pending,Migrated
USER01651,SITE016,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01652,SITE009,Finance,Soft Client,Webex Calling Standard,Provisioned,Failed
USER01653,SITE019,IT,Mobile,Webex Calling Professional,Provisioned,Failed
USER01654,SITE017,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01655,SITE032,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01656,SITE014,IT,Mobile,Webex Calling Professional,Provisioned,Pending
USER01657,SITE033,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01658,SITE019,Operations,Mobile,Webex Calling Standard,Provisioned,In Progress
USER01659,SITE023,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01660,SITE024,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01661,SITE012,Support,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01662,SITE003,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01663,SITE035,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01664,SITE021,Sales,Soft Client,Webex Calling Standard,Provisioned,Failed
USER01665,SITE023,Finance,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER01666,SITE016,HR,Room Device,Webex Calling Standard,Pending,Migrated
USER01667,SITE029,Sales,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01668,SITE014,HR,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01669,SITE004,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01670,SITE011,IT,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER01671,SITE005,IT,Room Device,Webex Calling Professional,Provisioned,Failed
USER01672,SITE033,HR,Soft Client,Webex Calling Professional,Provisioned,Failed
USER01673,SITE024,IT,Mobile,Webex Calling Standard,Provisioned,Pending
USER01674,SITE012,Sales,Desk Phone,Webex Calling Professional,Pending,Migrated
USER01675,SITE030,Support,Room Device,Webex Calling Standard,Pending,Migrated
USER01676,SITE017,HR,Soft Client,Webex Calling Professional,Provisioned,Pending
USER01677,SITE013,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01678,SITE001,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01679,SITE016,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01680,SITE035,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01681,SITE031,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01682,SITE001,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01683,SITE002,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01684,SITE027,Operations,Room Device,Webex Calling Standard,Pending,Migrated
USER01685,SITE023,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01686,SITE015,Management,Room Device,Webex Calling Standard,Failed,Pending
USER01687,SITE005,Management,Room Device,Webex Calling Standard,Provisioned,In Progress
USER01688,SITE032,Operations,Soft Client,Webex Calling Professional,Provisioned,Failed
USER01689,SITE024,HR,Room Device,Webex Calling Professional,Failed,Migrated
USER01690,SITE025,Finance,Room Device,Webex Calling Standard,Provisioned,In Progress
USER01691,SITE006,Operations,Room Device,Webex Calling Standard,Provisioned,Pending
USER01692,SITE022,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01693,SITE002,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01694,SITE028,Sales,Mobile,Webex Calling Professional,Provisioned,Failed
USER01695,SITE002,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01696,SITE013,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01697,SITE018,Operations,Mobile,Webex Calling Professional,Provisioned,Failed
USER01698,SITE031,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01699,SITE029,Finance,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER01700,SITE019,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01701,SITE034,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01702,SITE029,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01703,SITE034,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01704,SITE034,HR,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01705,SITE019,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01706,SITE032,Support,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01707,SITE015,IT,Mobile,Webex Calling Standard,Provisioned,In Progress
USER01708,SITE025,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01709,SITE026,Support,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01710,SITE026,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01711,SITE009,Sales,Room Device,Webex Calling Standard,Pending,Migrated
USER01712,SITE019,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01713,SITE019,Sales,Mobile,Webex Calling Professional,Pending,Migrated
USER01714,SITE003,IT,Mobile,Webex Calling Standard,Pending,Pending
USER01715,SITE007,IT,Room Device,Webex Calling Standard,Pending,Migrated
USER01716,SITE007,IT,Mobile,Webex Calling Standard,Provisioned,Pending
USER01717,SITE024,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01718,SITE016,Operations,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01719,SITE003,Operations,Mobile,Webex Calling Standard,Provisioned,In Progress
USER01720,SITE033,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01721,SITE019,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01722,SITE002,HR,Soft Client,Webex Calling Professional,Pending,Migrated
USER01723,SITE008,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01724,SITE022,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01725,SITE028,Finance,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER01726,SITE018,IT,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER01727,SITE015,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01728,SITE011,Sales,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01729,SITE027,HR,Mobile,Webex Calling Professional,Failed,In Progress
USER01730,SITE033,Support,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER01731,SITE006,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01732,SITE033,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01733,SITE014,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01734,SITE003,HR,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER01735,SITE031,Sales,Room Device,Webex Calling Professional,Provisioned,Pending
USER01736,SITE035,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01737,SITE026,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01738,SITE033,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01739,SITE034,IT,Mobile,Webex Calling Professional,Failed,Migrated
USER01740,SITE022,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01741,SITE001,Management,Room Device,Webex Calling Professional,Provisioned,In Progress
USER01742,SITE034,Operations,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01743,SITE017,Operations,Soft Client,Webex Calling Standard,Provisioned,Pending
USER01744,SITE002,Finance,Soft Client,Webex Calling Professional,Failed,Migrated
USER01745,SITE017,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01746,SITE009,Operations,Room Device,Webex Calling Standard,Provisioned,In Progress
USER01747,SITE025,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01748,SITE010,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01749,SITE020,Sales,Room Device,Webex Calling Professional,Provisioned,In Progress
USER01750,SITE004,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01751,SITE032,Finance,Mobile,Webex Calling Professional,Pending,Migrated
USER01752,SITE013,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01753,SITE001,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01754,SITE009,Finance,Room Device,Webex Calling Standard,Pending,Migrated
USER01755,SITE020,HR,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01756,SITE021,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01757,SITE005,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01758,SITE009,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01759,SITE019,Support,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01760,SITE013,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01761,SITE031,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01762,SITE023,Sales,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01763,SITE004,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01764,SITE020,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01765,SITE022,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01766,SITE023,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01767,SITE003,Operations,Room Device,Webex Calling Professional,Provisioned,Failed
USER01768,SITE030,Support,Soft Client,Webex Calling Professional,Provisioned,Failed
USER01769,SITE031,IT,Room Device,Webex Calling Standard,Provisioned,Pending
USER01770,SITE016,IT,Room Device,Webex Calling Standard,Pending,Failed
USER01771,SITE032,HR,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01772,SITE035,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01773,SITE014,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01774,SITE008,Support,Soft Client,Webex Calling Standard,Pending,Migrated
USER01775,SITE021,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01776,SITE021,IT,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER01777,SITE025,HR,Soft Client,Webex Calling Standard,Provisioned,In Progress
